卓斯·列特	BaiduCARD	卓斯·列特--男英文名TracyReid篮球运动员曾效力于迈阿密太阳队
南多·德·科洛	BaiduCARD	南多·德·科洛（Nando de Colo），1987年6月23日出生于<a>法国</a>圣卡特琳莱阿拉斯（Sainte-Catherine-lès-Arras, France），法国职业<a>篮球</a>运动员，司职<a>控球后卫</a>/<a>得分后卫</a>，曾效力于<a>NBA</a><a>圣安东尼奥马刺队</a>和<a>多伦多猛龙队</a>。
南多·德·科洛	NBA选秀	2009年第二轮第53位被马刺队选中
南波博士	BaiduCARD	南波博士是火箭队的一个高层干部，负责帮助<a>亚马多</a>&<a>小三郎</a>制造武器。其发明为「神奇宝贝愤怒装置」，将神奇宝贝愤怒时所展现的力量给呈现出来，利用其力量来完成其目的，不惜将神奇宝贝利用控制并操弄他们来为他做事。别人总叫错名字，那是为了增加动画的喜剧气氛。
博扬·博格达诺维奇	BaiduCARD	博扬·博格达诺维奇（Bojan Bogdanovic），1989年4月18日出生于<a>波黑</a>，<a>克罗地亚</a>职业篮球运动员，司职<a>得分后卫</a>/<a>小前锋</a>，效力于<a>NBA</a><a>布鲁克林篮网队</a>。
博扬·博格达诺维奇	NBA选秀	2011年次轮31位被森林狼队选中
博扬·博格达诺维奇	所属运动队	布鲁克林篮网队
博鲁什	BaiduCARD	现年26岁的博鲁什跟随了国家队前辈杜德克的脚步，2005年7月，他从国内的<a>华沙</a>列加被租借到了苏超凯尔特人队。3个月以后，博鲁什正式转会到了这支苏超劲旅。
博鲁茨	BaiduCARD	博鲁茨，波兰足球运动员，曾是<a>华沙</a>莱加队的一名替补<a>守门员</a>，2005年7月，开始海外淘金，先是租借到<a>凯尔特人队</a>，3个月以后正式转会。<a>德国世界杯</a>期间，他出任波兰队的主力门将。曾经受到包括AC<a>米兰</a>、<a>拜仁慕尼黑</a>在内的多家欧洲豪门的青睐。
卡兹-拉塞尔	所属运动队	<a>纽约尼克斯队</a>
卡哇依（NBA马刺队球员）	BaiduCARD	考瓦伊-莱昂纳德的昵称 NBA2013-2014赛季FMVP
卡哇依（NBA马刺队球员）	BaiduTAG	人物
卡哇依（NBA马刺队球员）	BaiduTAG	体育人物
卡哇依（NBA马刺队球员）	BaiduTAG	运动员
卡哇依（NBA马刺队球员）	三分命中率	57.9%
卡哇依（NBA马刺队球员）	专业特点	全能三号位
卡哇依（NBA马刺队球员）	中文名	卡哇伊-莱昂纳德
卡哇依（NBA马刺队球员）	主要奖项	NBA2013-2014赛季总冠军及总决赛FMVP
卡哇依（NBA马刺队球员）	体重	102KG
卡哇依（NBA马刺队球员）	出生地	美国加尼里亚州河边市
卡哇依（NBA马刺队球员）	出生日期	1991.06.25
卡哇依（NBA马刺队球员）	国籍	美国
卡哇依（NBA马刺队球员）	外文名	Kawhi Leonard
卡哇依（NBA马刺队球员）	所属运动队	马刺
卡哇依（NBA马刺队球员）	运动项目	篮球
卡哇依（NBA马刺队球员）	重要事件	NBA2013-2014赛季随马刺队总冠军及总决赛FMVP
卡塞尔	BaiduCARD	·两次荣获NBA“本周最佳球员”——1998年4月6日－12日（效力于<a>新泽西网队</a>）；1999年11月 2日－7日（效力于<a>密尔沃基雄鹿队</a>）·1999-00赛季，助攻729次，创雄鹿队历史最高记录，平均每场助攻9.0，列NBA第2位；罚球命中率0.876，列NBA第9位。
卡塞尔	所属运动队	火箭，太阳，小牛，网，雄鹿，森林狼，快船；奇才队（教练）
卡尔·兰德里	BaiduCARD	卡尔·兰德里（Carl Landry），1983年9月19日出生于美国<a>威斯康辛州</a><a>密尔沃基</a>（Milwaukee，Wisconsin），美国职业篮球运动员，司职<a>大前锋</a>，效力于<a>NBA</a><a>萨克拉门托国王</a>。|||2007年NBA选秀大会上，卡尔·兰德里在第2轮第1位被<a>西雅图超音速队</a>选中，随后被交易到<a>休斯敦火箭队</a>开始了职业生涯。|||兰德里在NBA经历过火箭、国王、黄蜂、勇士几支球队，2013年7月16日，兰德里在勇士队征战一个赛季之后，再次回到萨克拉门托国王队。
卡尔·尼克斯	BaiduCARD	卡尔·尼克斯（Carl Nicks），美国NBA职业篮球运动员，1980年第1轮第23顺位被丹佛掘金队选中。
卡尔·布劳恩	BaiduCARD	生于纽约<a>布鲁克林</a>的卡尔·布劳恩是50年代最杰出的后卫之一，他在NBA打了13个赛季，除去最后一个赛季，他都效力于<a>纽约尼克斯队</a>。前七个赛季，他都是<a>纽约尼克斯队</a>的得分王。并在1948年和1954年入选NBA最佳第二阵容。他于1962年，也就是结束了在<a>凯尔特人</a>的第一个赛季之后，结束NBA生涯。布劳恩参加过5次全明星赛，职业生涯收获10,625分。1960年和1961年，他在<a>纽约尼克斯队</a>担任球员兼教练，总战绩为40胜87负。
卡尔·托马斯	重要事件	萨克拉门托国王队开始NBA生涯
卡尔·赫雷拉	BaiduCARD	卡尔·赫雷拉（英语：Carl Herrera，1966年12月14日—），委内瑞拉籍<a>篮球</a><a>运动员</a>，司职中锋。曾效力<a>休斯顿大学</a>、<a>西班牙</a>皇家马德里、<a>圣安东尼奥马刺队</a>。1998-1999赛季开始埃雷拉的<a>NBA</a>生涯走到了尽头，回到国内联赛发挥余热。在<a>火箭</a>四个赛季一共上场260次抢下1116个<a>篮板</a>，169次助攻，1564分，同时跟随火箭队赢得了1994－1995和1995－1996两个赛季的<a>总冠军</a>。
卡尔·马龙	BaiduCARD	卡尔·马龙（Karl Malone 1963年7月24日—），<a>NBA</a>巨星。一直以<a>硬汉形象</a>深入人心的卡尔·马龙一共在<a>NBA</a>联盟奋斗了19个赛季（其中有18个赛季在<a>犹他爵士队</a>度过），共出场1476次，场均上场时间37.2分钟，从未在一个赛季中场均上场时间低于三十分钟。当年他和<a>斯托克顿</a>组成的黑白双煞让<a>爵士</a>队成为一支超级劲旅，虽然未能突破乔丹拿到总冠军，不过<a>卡尔·马龙</a>也获得了极为出色的个人<a>荣誉</a>：总得分榜第二，总<a>篮板</a>榜第六。
卡尔·马龙	所属运动队	爵士队(32号)/湖人队(11号)
卡尔·鲍德勒	BaiduCARD	卡尔·鲍德勒 ，亚特兰大老鹰队的前锋球员。球衣号码：3号
卡尔伯特·切尼	BaiduCARD	全名为Calbert Nathaniel Cheaney 运动生涯中，最令人激动的时刻是率领<a>印第安纳大学</a>篮球队取得17胜1负的成绩；并且获得当年“最佳大学运动员”称号，1993年NBA选秀中他被华盛顿子弹队（Washington Bullets）以第6顺位选中。他最后效力是在2005-06赛季的金州勇士队。
卡尔文·墨菲	BaiduCARD	卡尔文·墨菲（Calvin Murphy 1948年5月9日—），美国男子篮球运动员，曾在<a>休斯顿火箭队</a>打球。1981年在<a>休斯顿火箭队</a>退役，1993年入住名人堂。<a>休斯顿火箭队</a>把他的23号球衣永久收藏。
卡尔文·布斯	NBA选秀	1999年第二轮第6位被奇才队选中
卡尔波特·奇尼	BaiduCARD	卡尔波特·奇尼(Calbert Nathaniel Cheaney )，运动生涯中，最令人激动的时刻是率领印第安纳大学篮球队取得17胜1负的成绩；并且获得当年“最佳大学运动员”称号，1993年NBA选秀中他被华盛顿子弹队（Washington Bullets）以第6顺位选中。他最后效力是在2005-06赛季的金州勇士队。
卡尼（美国篮球运动员）	NBA选秀	2006年第1轮第16位被公牛队选中
卡布拉兹-布莱特	BaiduCARD	-2007年被<a>新奥尔良黄蜂队</a>签约，07-08赛季出场4次，拿下7分，2篮板。-2度被下放到NBDL新奥尔良叛逆者队。
卡拉·劳森	所属运动队	康涅狄格太阳队
卡拉干达矿工足球俱乐部	BaiduCARD	2013/14赛季欧冠联赛资格赛首回合先赛一场，2012年哈萨克斯坦超级联赛冠军卡拉干达矿工队主场2-0完胜上赛季苏格兰超级冠军凯尔特人队，晋级欧冠正赛的希望非常之大，如果卡拉干达矿工队能够最终淘汰凯尔特人，将成为首支参加欧冠正赛的哈萨克斯坦球队。
卡梅隆·安东尼	BaiduCARD	卡梅隆·安东尼（Carmelo Anthony <a>1984年</a>5月29日—）出生于美国纽约市布鲁克林区（Brooklyn, New York），美国职业<a>篮球</a>运动员，司职小前锋，效力于NBA<a>纽约尼克斯队</a>。|||2003年拿下<a>NCAA</a>总冠军后在NBA选秀大会中第一轮第三位被<a>丹佛掘金队</a>选中，在效力于掘金队时期带领球队年年打入NBA季后赛，2009年还帮助球队自1985年来第一次晋级到西部决赛。|||2012-2013赛季荣膺NBA常规赛<a>得分王</a>。作为美国梦之队成员，分别在2004年<a>雅典奥运会</a>获得铜牌，2008年<a>北京奥运会</a>以及2012年<a>伦敦奥运会</a>上获得金牌。|||2014年1月25日，“甜瓜”安东尼全场35投23中，三分球11投6中，罚球11罚11中，砍下职业生涯新高的62分。并抢下13个篮板，没有失误，出场39分钟。
卡梅隆·安东尼	NBA选秀	2003年第1轮第3位被掘金队选中
卡梅隆·安东尼	所属运动队	<a>纽约尼克斯队</a>
卡梅隆·安东尼	重要事件	2011年加盟纽约尼克斯队
卡梅隆·巴尔斯托	BaiduCARD	卡梅隆·巴尔斯托（Cameron Bairstow），1990年12月7日出生于<a>澳大利亚</a>，澳大利亚职业篮球运动员，司职<a>大前锋</a>，效力于<a>NBA</a><a>芝加哥公牛队</a>。
卡梅隆·巴尔斯托	NBA选秀	2014年次轮第49位被公牛队选中
卡梅隆·巴尔斯托	所属运动队	芝加哥公牛队
卡梅隆（美国职业篮球运动员）	BaiduCARD	卡梅隆·安东尼（Carmelo Anthony），男， 1984年5月29日出生于美国纽约市布鲁克林区（Brooklyn， New York），美国职业篮球运动员，司职小前锋，效力于NBA<a>纽约尼克斯队</a>。|||2003年，卡梅隆·安东尼在拿下<a>NCAA</a>总冠军后，参加了当年的NBA选秀大会，并且在第一轮第三顺位被<a>丹佛掘金队</a>选中。在效力于掘金队时期带领球队年年打入NBA季后赛，2009年还帮助球队自1985年来第一次晋级到西部决赛。|||2012-13赛季，荣膺NBA常规赛<a>得分王</a>。作为美国男篮“梦之队”成员，分别在2004年雅典奥运会获得铜牌，2008年<a>北京奥运会</a>以及2012年<a>伦敦奥运会</a>上获得金牌。|||2014年1月25日，“甜瓜”安东尼全场35投23中，三分球11投6中，罚球11罚11中，砍下职业生涯新高的62分。并抢下13个篮板，没有失误，出场39分钟。
卡梅隆（美国职业篮球运动员）	NBA选秀	2003年第1轮第3位被掘金队选中
卡梅隆（美国职业篮球运动员）	所属运动队	<a>纽约尼克斯队</a>
卡洛斯·布泽尔	BaiduCARD	卡洛斯·布泽尔（Carlos Boozer），1981年11月20日出生于<a>德国</a>西德阿沙芬堡，美国职业<a>篮球</a>运动员，司职<a>大前锋</a>。|||在2002年<a>NBA选秀</a>大会上，卡洛斯·布泽尔以第二轮总第34顺位被<a>克利夫兰骑士队</a>选中。2010年7月7日以自由球员身份加盟<a>芝加哥公牛队</a>。2014年休赛期，卡洛斯·布泽尔被公牛特赦，之后签约<a>洛杉矶湖人队</a>。|||卡洛斯·布泽尔的梦之队成员，曾分别在2004年<a>雅典奥运会</a>和2008年<a>北京奥运会</a>上帮助美国队获得铜牌和金牌。
卡洛斯·布泽尔	BaiduTAG	芝加哥公牛队
卡洛斯·布泽尔	NBA选秀	02年第1轮第34顺位被骑士队选中
卡洛斯·布泽尔	所属运动队	洛杉矶湖人队
卡洛斯·德尔菲诺	NBA选秀	2003年第一轮第25位被活塞队选中
卡洛斯·阿洛约	BaiduCARD	卡洛斯·阿洛约，男，波多黎各人，是一名篮球运动员，后卫，场上编号是30号，现在效力于NBA魔术队。
卡洛斯·阿洛约	所属运动队	NBA魔术队
卡特时刻	BaiduCARD	新泽西篮网在客场经过加时赛以129：127翻盘猛龙，篮网当家球星卡特表现异常抢眼，正是他在最后2.1秒的扣篮绝杀帮助球队涉险过关。 虽然已经离开多伦多4年了，但是当卡特重回猛龙主场时，依然遭受了来自全场球迷的嘘声。但是卡特用出场43分钟，28投17中，三分球7投3中，砍下39分，并有9个篮板和6次助攻的完美表现，给了猛龙巨大的打击。 |||猛龙队有“新龙王”波什和小奥尼尔坐镇内线，篮网在内线占不到任何便宜，阿联和洛佩斯在首节就分别拿到3次和2次犯规，早早下场休息，而猛龙趁机疯狂得分，内外开花，首节便以33比22领先。而第二节，猛龙队一度把分差拉大到18分，此时卡特终于挺身而出，他在第二节后半段接管了比赛，突破，跳投，连连命中，他单节得到12分。第三节，他多次在底线附近接球，假装单打，吸引对手包夹，然后趁机把球传给空切至篮下的队友，阿联的扣篮就是得益于卡特的妙传。在第四节的最后阶段，猛龙又一度把分差迫近至8分，卡特再次站了出来，先是一记3分，随后又上篮命中，而最出彩的是在常规时间还剩3.2秒时，球队还落后3分的情况下，卡特投出一记超远3分，把比赛拖入加时！而他在加时赛还剩2.1秒时的终极扣篮绝杀为这场跌宕起伏的比赛盖上圆满的印章！
卡特（NBA球员文斯·卡特）	BaiduCARD	文斯·卡特（Vince Carter）1977年1月26日出生于<a>美国</a><a>佛罗里达州</a>代顿海滩市，美国职业<a>篮球</a><a>运动员</a>，司职得分后卫，也能出任小前锋的位置。绰号“加拿大飞人”“<a>半人半神</a>”“<a>VC</a>”“<a>UFO</a>”等，被公认为NBA历史第一扣将。|||1998年<a>NBA选秀</a>大会，卡特以首轮第5位被<a>金州勇士队</a>挑中，后被交易至<a>多伦多猛龙队</a>。2004年，卡特又被交易到<a>新泽西网队</a>，在<a>新泽西</a>待了5个赛季后，于2009年被交易到<a>奥兰多魔术队</a>。2010年12月又被交易到菲尼克斯太阳队。2011年12月12日与<a>达拉斯小牛</a>队签约。2014年7月15日加盟孟菲斯灰熊。|||卡特是NBA球星<a>特雷西·麦克格雷迪</a>的远亲表哥，擅长演奏萨克斯管；曾是高中乐队的指挥；获得音乐奖学金。
卡特（NBA球员文斯·卡特）	NBA选秀	1998年第一轮第5位被勇士队选中
卡罗尔·道森	BaiduCARD	卡罗尔·道森贡献了自己的成年大部分的精力帮助<a>火箭队</a>在<a>休斯敦</a>建立了良好的形象。2005年3月28日 ,<a>火箭</a>与总经理卡罗尔・道森续约，老板亚历山大送给道森一份无限期的合同，以奖励他25年来对航天城的贡献。在人格上，他值得敬佩，在经营上，他却倍受争议。
卡罗尔·道森	头衔	火箭队总经理
卡蒂尔·马丁	BaiduCARD	卡蒂尔·马丁（Cartier Martin），1984年11月20日出生于<a>美国</a><a>得克萨斯州</a>克罗克特（Croctket, Texas），美国职业<a>篮球</a>运动员，司职<a>前锋</a>，效力于<a>NBA</a><a>底特律活塞队</a>。
卡蒂尔·马丁	所属运动队	底特律活塞队
卡蒂诺·莫布里	NBA选秀	1998年第二轮第12位被<a>火箭队</a>选中
卡通昏迷事件	BaiduCARD	卡通昏迷事件，发生于1997年12月15日，<a>东京</a>电视台放映的“<a>口袋妖怪</a>”第38集出现了大漏洞。这集内容讲述主角们为了把在小精灵中心捣乱偷精灵的<a>火箭队</a>弄出来并夺回3D龙初号机而带着3D龙初号机进入电脑，而电脑世界内大量使用了闪光效果，碰巧本集的主色调又采用了红蓝白三种人眼最为敏感的颜色，再加上连续四秒内每秒近三十次的强烈闪光，导致观众产生过敏性反应，也就是所谓的“光过敏性癫痫综合症”。
卡里克·菲利克斯	NBA选秀	2013年次轮第33位被骑士队选中
卡里姆·拉什	NBA选秀	2002年第一轮第20位被猛龙队选中
卡里姆·阿布杜尔-贾巴尔	BaiduCARD	<a>卡里姆·阿布杜尔-贾巴尔</a>（Kareem Abdul-Jabbar 1947年4月16日—），原名卢·艾尔辛多尔，美国著名男子<a>篮球</a>运动员。|||1971年入<a>伊斯兰教</a>，改现名卡里姆·阿布杜尔-贾巴尔。身体素质好，弹跳高，投篮准确，尤其擅长勾手投篮，勾手成了他的招牌得分手段，因此得绰号“天勾”（Sky Hook）。|||1969年第1轮第1顺位被密沃尔基雄鹿队选中，1971年该队获NBA总<a>冠军</a>，贾巴尔被评为最佳得分手、最佳<a>抢篮板球</a>手和最佳传球手。他多次入选<a>NBA最佳阵容</a>，成为全美篮球名将。 |||1976年转入<a>洛杉矶湖人队</a>，任主力<a>中锋</a>，与有魔术师之称的<a>埃尔文·约翰逊</a>成为湖人队的两大支柱，该队连续多次获美国<a>NBA</a>西部联盟和全美总决赛的冠军。
卡里姆·阿布杜尔-贾巴尔	所属运动队	<a>密尔沃基雄鹿队</a>
卡里姆·阿布杜尔-贾巴尔	所属运动队	<a>洛杉矶湖人队</a>
卡隆·巴特勒	BaiduCARD	卡隆·巴特勒（Caron Butler），1980年3月13日出生于<a>美国</a><a>威斯康辛州</a><a>拉辛</a>（Racine, Wisconsin），美国职业<a>篮球</a>运动员，司职<a>小前锋</a>，效力于<a>NBA</a><a>底特律活塞队</a>。|||卡隆·巴特勒2002年通过选秀进入NBA，先后效力于热火、湖人、奇才、小牛、快船、雄鹿、雷霆和活塞等球队。新秀赛季入选最佳新秀阵容第一阵容，2010-11赛季随小牛队获得NBA总冠军，两次入选全明星阵容。
卡隆·巴特勒	BaiduTAG	奇才队
卡隆·巴特勒	BaiduTAG	活塞队
卡隆·巴特勒	BaiduTAG	热火队
卡隆·巴特勒	NBA选秀	2002年第一轮第10位被热火队选中
卡隆·巴特勒	所属运动队	底特律活塞队
卢·哈德森	BaiduCARD	卢·哈德森，全名叫做路易斯·克莱德·哈德森（Louis Clyde Hudson），1944年7月11号出生于北卡罗来纳州的格林斯博罗市。哈德森是一名已经退役的NBA球员，他的绰号叫做“超级卢”（Super Lou）和“蜜糖卢”（Sweet  Lou），意在表达他那精彩的比赛风格和柔和的手感。北京时间2014年4月12日。六届NBA全明星，老鹰队名宿卢-哈德森在亚特兰大去世，享年69岁。
卢·哈德森	所属运动队	亚特兰大老鹰队
卢克·哈兰高迪	BaiduCARD	卢克·哈兰高迪（1988年1月2日—）出生于<a>美国</a><a>伊利诺伊州</a><a>迪凯特</a>（Decatur, Illinois），美国职业<a>篮球</a>运动员，司职<a>大前锋</a>，效力于<a>NBA</a><a>克里夫兰骑士队</a>。
卢克·哈兰高迪	所属运动队	<a>克里夫兰骑士队</a>
卢克·巴比特	BaiduCARD	卢克·巴比特（Luke Babbitt），1989年6月20日出生于美国<a>俄亥俄州</a><a>辛辛那提</a>（Cincinnati, OH），美国职业篮球运动员，司职<a>小前锋</a>，效力于<a>NBA</a><a>新奥尔良鹈鹕队</a>。
卢克·巴比特	NBA选秀	2010年首轮第16位被森林狼队选中
卢克·巴比特	所属运动队	新奥尔良鹈鹕队
卢克·朗利	BaiduCARD	卢西恩·詹姆斯·“卢克”·朗利（Lucien James "Luc" Longley，1969年1月19日－），澳洲前著名篮球运动员，身高218厘米，位置中锋，是公牛王朝的主力中锋之一，曾代表公牛队三次夺得<a>NBA</a>总冠军。
卢克·杰克逊（40后NBA球员）	BaiduCARD	<a>卢克·杰克逊</a>（英文名Lucious Brown Jackson），1941年10月31日出生在<a>美国</a>德克萨斯州圣马科斯，<a>美国</a><a>NBA</a><a>联盟</a>的前职业<a>篮球</a><a>运动</a>员。高 中曾就读于Morehouse in Bastrop,，Louisiana，<a>大学</a>曾就读于University of Texas-Pan American，1964年第1轮第4顺位被<a>费城76人队</a>选中。
卢克·杰克逊（40后NBA球员）	所属运动队	<a>费城76人队</a>
卢克·沃顿	BaiduCARD	卢克·沃顿（Luke Walton 1980年3月28日—）出生于美国加利福尼亚州圣迭戈（San Diego, California），美国职业<a>篮球</a>运动员，司职<a>小前锋</a>。现担任金州勇士队主教练史蒂夫-科尔的助手。
卢克·沃顿	NBA选秀	2003年第2轮第3位被湖人队选中
卢克·理查德·巴莫特	BaiduCARD	卢克·理查德·巴莫特（Luc Richard Mbah a Moute），1986年9月9日出生于<a>喀麦隆</a><a>雅温得</a>（Yaounde, Cameroon），职业<a>篮球</a>运动员，司职<a>小前锋</a>/<a>大前锋</a>，效力于<a>NBA</a><a>费城76人队</a>。
卢克·理查德·巴莫特	NBA选秀	2008年第二轮第37位被雄鹿队选中
卢克·理查德·巴莫特	所属运动队	费城76人队
卢克·里德诺	BaiduCARD	卢克·里德诺（1981年2月13日—）出生于<a>美国</a><a>爱达荷州</a>科达伦（Coeur d' Alene, ID），美国职业<a>篮球</a>运动员，司职<a>控球后卫</a>，现效力于<a>NBA</a><a>奥兰多魔术队</a>。
卢克·里德诺	所属运动队	<a>奥兰多魔术队</a>
卢卡斯·诺奎拉	BaiduCARD	卢卡斯·诺奎拉（Lucas Nogueira），1992年7月26日出生于<a>巴西</a><a>圣贡萨洛</a>（Sao Goncalo, Brazil），巴西职业篮球运动员，司职<a>中锋</a>，效力于<a>NBA</a><a>多伦多猛龙队</a>。
卢卡斯·诺奎拉	NBA选秀	2013年首轮第16位被小牛队选中
卢卡斯·诺奎拉	所属运动队	多伦多猛龙队
卢卡斯（美国篮球运动员约翰·卢卡斯三世）	所属运动队	底特律活塞队
卢瑟·海德	BaiduCARD	卢瑟·<a>海德</a>（1982年11月26日—）出生于<a>美国</a><a>伊利诺伊州</a><a>芝加哥</a>（Chicago, IL），美国职业<a>篮球</a>运动员，司职<a>得分后卫</a>，<a>自由球员</a>。|||海德出生于<a>芝加哥</a>，大学时效力于<a>伊利诺伊大学</a>，<a>2005年NBA选秀</a>时以第一轮第24顺位被休斯敦火箭队选中。在他的新秀赛季，由于火箭队主将<a>特雷西·麦格雷迪</a>、<a>姚明</a>和<a>鲍勃·苏拉</a>等人长期受伤病困扰，海德获得了稳定的上场时间。
卢瑟·海德	NBA选秀	2005年第1轮第24位被火箭队选中
印第安纳步行者队	BaiduCARD	印第安那步行者队（Indiana Pacers，繁体字地区译法：印第安纳溜马队）是隶属于NBA东部联盟的一支职业篮球队。自1976年加入NBA后，逐步确立了强队地位，“米勒时刻”一直是球迷津津乐道的话题。步行者在名帅<a>拉里·布朗</a>和<a>拉里·伯德</a>的带领下四次杀入东部决赛，并在2000年打入总决赛，可惜不敌当时如日中天的湖人队。步行者队在2012-2013赛季分区获得第一，2013-14赛季锁定东部第一。
印第安纳步行者队	BaiduTAG	体育
印第安纳步行者队	BaiduTAG	团队
印第安纳步行者队	BaiduTAG	商业俱乐部
印第安纳步行者队	BaiduTAG	篮球运动员
印第安纳步行者队	BaiduTAG	体育人物
印第安纳步行者队	中文队名	印第安纳步行者队
印第安纳步行者队	主场馆	银行家生活球馆（原<a>康塞科球馆</a>）
印第安纳步行者队	主要荣誉	99-00赛季NBA东部冠军<br>1970
印第安纳步行者队	主要荣誉	73年ABA总冠军
印第安纳步行者队	主要荣誉	72
印第安纳步行者队	外文队名	Indiana Pacers
印第安纳步行者队	容纳人数	18345人
印第安纳步行者队	成立时间	1976年
印第安纳步行者队	所属地区	<a>印第安纳州</a>印第安纳波利斯市
印第安纳步行者队	拥有者	Herb &amp; Melvin Simon
印第安纳步行者队	现任主教练	<a>弗兰克·沃格尔</a>
印第安纳步行者队	知名人物	<a>雷吉·米勒</a><a>保罗·乔治</a><a>丹尼·格兰杰</a><a>大卫·韦斯特</a>
印第安纳步行者队	角逐赛事	NBA
印第安纳步行者队	运动项目	篮球
印第安纳步行者队史	BaiduCARD	步行者历史上伟大的球星雷吉-米勒
印第安纳步行者队史	中文名	印第安纳步行者队史
印第安纳步行者队史	人物	雷吉-米勒
印第安纳步行者队史	时间	1967年组建
印第安纳步行者队史	职业	球星
厄夫·莱文	BaiduCARD	厄夫·莱文(Irv Levin)，全名欧文·H·莱文(Irving H. Levin)，1921年9月8日生于<a>伊利诺伊州</a>芝加哥，1996年3月20日在<a>加利福尼亚州</a><a>布伦特伍德</a>去世，曾为NBA的波士顿凯尔特人队和圣迭戈快船队(SanDiego Clippers)老板，美国电影制片人、电影制作和发行公司National General Pictures负责人。
厄尔·克拉克	NBA选秀	2009年首轮第14顺位被太阳队选中
厄尔·博伊金斯	所属运动队	密尔沃基雄鹿队
厄尔·沃特森	BaiduCARD	厄尔·沃特森（1979年6月12日—）出生于<a>美国</a><a>堪萨斯州</a><a>堪萨斯城</a>（Kansas City, Kansas），美国职业<a>篮球</a>运动员，司职<a>控球后卫</a>，效力于<a>NBA</a><a>波特兰开拓者队</a>。
厄尔·沃特森	所属运动队	波特兰开拓者队
厄尔·门罗	BaiduCARD	厄尔·门罗，全名维农·厄尔·门罗，1944年11月21日出生于<a>费城</a>的宾夕法尼亚，美国职业篮球运动员，人称“珍珠厄尔”、“黑色魔术”或“黑耶稣”，NBA50大巨星之一。|||1967年，门罗在选秀中以第一轮第二顺位被NBA巴尔的摩子弹队选中，之后夺下了当年的NBA最佳新秀奖。1971年，门罗被交换去纽约尼克斯队，在那里，他和沃尔特·弗雷泽组成传奇后场，拿下了1973年NBA总冠军。1980年，门罗因膝盖受伤退役。1990年，门罗被选入篮球名人堂。
厄尼-巴雷特	BaiduCARD	厄尼-巴雷特(Ernie Barrett)，全名厄尼-德鲁-巴雷特(Ernie Drew Barrett)，1929年8月27日出生于<a>堪萨斯州</a>普拉特，<a>NBA</a>退役球员，前<a>堪萨斯州立大学</a>体育主管。巴雷特出身<a>堪萨斯州立大学</a>，1951年NBA选秀中第1轮第7位被<a>波士顿凯尔特人队</a>选中，1953–54和1955–56赛季效力凯尔特人队 。巴雷特为<a>堪萨斯州立大学</a>效力跨度达六十年，其中包括1948-51年间做为一名入选全美最佳阵容的篮球球员，以及1969-75年间出任学校体育主管，<a>堪萨斯州立大学</a>退役了巴雷特的<a>球衣</a>，同时，巴雷特也以球员和管理者双重身份入选堪萨斯州立大学<a>体育</a>名人堂。
友妈门	BaiduCARD	友妈门，讲述的是NBA前骑士队球员<a>德隆特-韦斯特</a>与<a>小皇帝</a>勒布朗-<a>詹姆斯</a>母亲之间有染的传闻。该传闻并没有切实的证据能够证明它的真实性，传闻发生后，<a>詹姆斯</a>萌生了退出骑士队的想法。尽管当事人韦斯特多次否认友妈门 ，但谣言已经像是长了翅膀一样无法收回。
反跑	BaiduCARD	“<a>反跑</a>”，就不得不提“<a>普林斯顿战术</a>”。相信我把“普林斯顿战术”给您解释过后，您一定会对此了如指掌的。普林斯顿进攻战术体系，由现在的国王队助理教练Pete Carril创始，因为他在普林斯顿大学篮球队任教时的标志性的“后门”战术而得名。
台湾职棒大联盟	BaiduCARD	台湾职棒大联盟（Taiwan Major League；TML），简称台湾大联盟，是曾存在于<a>台湾</a>的一个<a>职业棒球</a>联盟，成立于1996年，2003年初解散。全联盟共有四支球队，分别为<a>台北</a>太阳队、<a>台中</a>金刚队、嘉南勇士队、高屏雷公队。
史蒂夫·布雷克	BaiduCARD	史蒂夫·布雷克（Steve Blake），1980年2月26日出生于美国<a>佛罗里达州</a><a>好莱坞</a>（Hollywood, Florida），美国职业<a>篮球</a>运动员，司职<a>控球后卫</a>，效力于<a>NBA</a><a>波特兰开拓者队</a>。
史蒂夫·布雷克	NBA选秀	2003年第38位被华盛顿奇才队选中
史蒂夫·布雷克	所属运动队	波特兰开拓者队
史蒂夫·弗朗西斯	BaiduCARD	<a>史蒂夫·弗朗西斯</a>（Steve Francis）1977年2月21日出生于<a>美国</a><a>马里兰州</a><a>塔科马</a>帕克（Takoma Park，Maryland ），美国职业<a>篮球</a>运动员，司职<a>控球后卫</a>。|||1999年<a>NBA选秀</a>大会上以首轮第二顺位被<a>温哥华灰熊队</a>（后更名为<a>孟菲斯灰熊队</a>）选中，在1999-2000赛季前被交易至<a>休斯敦火箭队</a>。2004年被火箭队交易至<a>奥兰多魔术队</a>，2006年又被交易到<a>纽约尼克斯队</a>。2007年弗朗西斯再次选择回到火箭队，但是在2008年12月24日又被交易至灰熊队，并于2009年1月27日被灰熊队裁掉。2010年11月29日，弗朗西斯与<a>CBA</a><a>北京首钢俱乐部</a>正式签约，12月28日与首钢俱乐部解约。|||在NBA的10个赛季，史蒂夫·弗朗西斯职业生涯场均18.1分，5.6个篮板，6.0个助攻，1.5次抢断，曾荣获1999-00赛季最佳新秀，获得过2000年扣篮大赛亚军，2002年、2003年和2004年三次获得全明星首发资格。
